Image_1,Image_2,Human Preference,LLM Preference
frame_00100.jpg,frame_00207.jpg,,1.0
frame_00161.jpg,frame_00227.jpg,,1.0
frame_00034.jpg,frame_00217.jpg,,0.0
frame_00103.jpg,frame_00124.jpg,,1.0
frame_00077.jpg,frame_00195.jpg,,1.0
frame_00012.jpg,frame_00167.jpg,,0.0
frame_00139.jpg,frame_00238.jpg,,1.0
frame_00084.jpg,frame_00088.jpg,,1.0
frame_00192.jpg,frame_00263.jpg,,0.0
frame_00263.jpg,frame_00269.jpg,,0.0
frame_00063.jpg,frame_00149.jpg,,1.0
frame_00121.jpg,frame_00143.jpg,,1.0
frame_00209.jpg,frame_00250.jpg,,1.0
frame_00009.jpg,frame_00216.jpg,,1.0
frame_00242.jpg,frame_00277.jpg,,1.0
frame_00018.jpg,frame_00158.jpg,,1.0
frame_00008.jpg,frame_00202.jpg,,0.0
frame_00004.jpg,frame_00222.jpg,,0.0
frame_00050.jpg,frame_00159.jpg,,1.0
frame_00023.jpg,frame_00096.jpg,,1.0
frame_00076.jpg,frame_00220.jpg,,1.0
frame_00118.jpg,frame_00258.jpg,,1.0
frame_00044.jpg,frame_00118.jpg,,1.0
frame_00079.jpg,frame_00117.jpg,,0.0
frame_00035.jpg,frame_00218.jpg,,1.0
frame_00128.jpg,frame_00232.jpg,,1.0
frame_00044.jpg,frame_00239.jpg,,1.0
frame_00094.jpg,frame_00233.jpg,,1.0
frame_00027.jpg,frame_00251.jpg,,1.0
frame_00013.jpg,frame_00031.jpg,,0.0
frame_00143.jpg,frame_00274.jpg,,1.0
frame_00030.jpg,frame_00137.jpg,,1.0
frame_00241.jpg,frame_00253.jpg,,0.0
frame_00085.jpg,frame_00206.jpg,,1.0
frame_00007.jpg,frame_00063.jpg,,0.0
frame_00187.jpg,frame_00189.jpg,,0.0
frame_00202.jpg,frame_00216.jpg,,0.0
frame_00033.jpg,frame_00204.jpg,,1.0
frame_00165.jpg,frame_00219.jpg,,1.0
frame_00051.jpg,frame_00250.jpg,,1.0
frame_00182.jpg,frame_00188.jpg,,0.0
frame_00034.jpg,frame_00123.jpg,,1.0
frame_00027.jpg,frame_00085.jpg,,1.0
frame_00082.jpg,frame_00137.jpg,,1.0
frame_00027.jpg,frame_00275.jpg,,1.0
frame_00066.jpg,frame_00121.jpg,,0.0
frame_00092.jpg,frame_00246.jpg,,1.0
frame_00102.jpg,frame_00262.jpg,,1.0
frame_00023.jpg,frame_00197.jpg,,1.0
frame_00028.jpg,frame_00038.jpg,,0.0
frame_00217.jpg,frame_00226.jpg,,1.0
frame_00002.jpg,frame_00165.jpg,,0.0
frame_00089.jpg,frame_00191.jpg,,0.0
frame_00106.jpg,frame_00115.jpg,,0.0
frame_00260.jpg,frame_00274.jpg,,0.0
frame_00080.jpg,frame_00154.jpg,,1.0
frame_00063.jpg,frame_00118.jpg,,1.0
frame_00217.jpg,frame_00237.jpg,,1.0
frame_00124.jpg,frame_00234.jpg,,0.0
frame_00080.jpg,frame_00156.jpg,,1.0
frame_00009.jpg,frame_00267.jpg,,0.0
frame_00058.jpg,frame_00166.jpg,,1.0
frame_00078.jpg,frame_00212.jpg,,1.0
frame_00188.jpg,frame_00261.jpg,,1.0
frame_00011.jpg,frame_00210.jpg,,1.0
frame_00053.jpg,frame_00087.jpg,,1.0
frame_00081.jpg,frame_00215.jpg,,1.0
frame_00163.jpg,frame_00256.jpg,,1.0
frame_00193.jpg,frame_00270.jpg,,1.0
frame_00016.jpg,frame_00070.jpg,,0.0
frame_00069.jpg,frame_00246.jpg,,1.0
frame_00107.jpg,frame_00118.jpg,,0.0
frame_00048.jpg,frame_00150.jpg,,1.0
frame_00202.jpg,frame_00275.jpg,,0.0
frame_00042.jpg,frame_00056.jpg,,1.0
frame_00054.jpg,frame_00140.jpg,,0.0
frame_00183.jpg,frame_00268.jpg,,0.0
frame_00103.jpg,frame_00175.jpg,,1.0
frame_00068.jpg,frame_00120.jpg,,0.0
frame_00147.jpg,frame_00219.jpg,,0.0
frame_00014.jpg,frame_00244.jpg,,1.0
frame_00059.jpg,frame_00265.jpg,,1.0
frame_00191.jpg,frame_00266.jpg,,1.0
frame_00202.jpg,frame_00228.jpg,,0.0
frame_00090.jpg,frame_00255.jpg,,0.0
frame_00105.jpg,frame_00146.jpg,,1.0
frame_00105.jpg,frame_00115.jpg,,0.0
frame_00095.jpg,frame_00121.jpg,,1.0
frame_00026.jpg,frame_00204.jpg,,1.0
frame_00071.jpg,frame_00110.jpg,,0.0
frame_00029.jpg,frame_00058.jpg,,0.0
frame_00074.jpg,frame_00121.jpg,,0.0
frame_00002.jpg,frame_00205.jpg,,0.0
frame_00036.jpg,frame_00196.jpg,,1.0
frame_00088.jpg,frame_00266.jpg,,0.0
frame_00167.jpg,frame_00215.jpg,,0.0
frame_00193.jpg,frame_00265.jpg,,1.0
frame_00013.jpg,frame_00166.jpg,,0.0
frame_00085.jpg,frame_00180.jpg,,0.0
frame_00156.jpg,frame_00173.jpg,,1.0
frame_00073.jpg,frame_00095.jpg,,1.0
frame_00009.jpg,frame_00023.jpg,,0.0
frame_00070.jpg,frame_00256.jpg,,1.0
frame_00107.jpg,frame_00275.jpg,,1.0
frame_00055.jpg,frame_00222.jpg,,1.0
frame_00261.jpg,frame_00273.jpg,,0.0
frame_00058.jpg,frame_00069.jpg,,0.0
frame_00188.jpg,frame_00217.jpg,,0.0
frame_00232.jpg,frame_00238.jpg,,1.0
frame_00038.jpg,frame_00217.jpg,,1.0
frame_00024.jpg,frame_00264.jpg,,1.0
frame_00224.jpg,frame_00234.jpg,,0.0
frame_00109.jpg,frame_00129.jpg,,1.0
frame_00006.jpg,frame_00138.jpg,,1.0
frame_00235.jpg,frame_00239.jpg,,0.0
frame_00231.jpg,frame_00271.jpg,,1.0
frame_00098.jpg,frame_00121.jpg,,0.0
frame_00085.jpg,frame_00118.jpg,,1.0
frame_00175.jpg,frame_00224.jpg,,1.0
frame_00097.jpg,frame_00205.jpg,,0.0
frame_00027.jpg,frame_00050.jpg,,0.0
frame_00006.jpg,frame_00075.jpg,,0.0
frame_00009.jpg,frame_00171.jpg,,1.0
frame_00067.jpg,frame_00126.jpg,,1.0
frame_00074.jpg,frame_00173.jpg,,1.0
frame_00058.jpg,frame_00077.jpg,,1.0
frame_00068.jpg,frame_00253.jpg,,0.0
frame_00119.jpg,frame_00267.jpg,,1.0
frame_00045.jpg,frame_00162.jpg,,1.0
frame_00104.jpg,frame_00196.jpg,,1.0
frame_00189.jpg,frame_00275.jpg,,0.0
frame_00056.jpg,frame_00235.jpg,,1.0
frame_00051.jpg,frame_00221.jpg,,0.0
frame_00016.jpg,frame_00239.jpg,,1.0
frame_00005.jpg,frame_00096.jpg,,1.0
frame_00092.jpg,frame_00206.jpg,,0.0
frame_00133.jpg,frame_00148.jpg,,0.0
frame_00012.jpg,frame_00053.jpg,,0.0
frame_00011.jpg,frame_00128.jpg,,1.0
frame_00075.jpg,frame_00076.jpg,,0.0
frame_00179.jpg,frame_00218.jpg,,1.0
frame_00041.jpg,frame_00206.jpg,,1.0
frame_00136.jpg,frame_00258.jpg,,1.0
frame_00032.jpg,frame_00140.jpg,,1.0
frame_00005.jpg,frame_00126.jpg,,0.0
frame_00233.jpg,frame_00268.jpg,,0.0
frame_00003.jpg,frame_00089.jpg,,0.0
frame_00030.jpg,frame_00241.jpg,,1.0
frame_00034.jpg,frame_00079.jpg,,1.0
frame_00131.jpg,frame_00200.jpg,,1.0
frame_00204.jpg,frame_00221.jpg,,0.0
frame_00175.jpg,frame_00249.jpg,,1.0
frame_00100.jpg,frame_00278.jpg,,1.0
frame_00085.jpg,frame_00123.jpg,,0.0
frame_00134.jpg,frame_00246.jpg,,1.0
frame_00014.jpg,frame_00079.jpg,,1.0
frame_00060.jpg,frame_00134.jpg,,1.0
frame_00075.jpg,frame_00130.jpg,,1.0
frame_00188.jpg,frame_00238.jpg,,1.0
frame_00114.jpg,frame_00118.jpg,,0.0
frame_00160.jpg,frame_00248.jpg,,0.0
frame_00029.jpg,frame_00229.jpg,,1.0
frame_00263.jpg,frame_00267.jpg,,0.0
frame_00178.jpg,frame_00216.jpg,,1.0
frame_00025.jpg,frame_00090.jpg,,1.0
frame_00103.jpg,frame_00218.jpg,,1.0
frame_00133.jpg,frame_00191.jpg,,1.0
frame_00202.jpg,frame_00217.jpg,,0.0
frame_00023.jpg,frame_00245.jpg,,1.0
frame_00070.jpg,frame_00098.jpg,,1.0
frame_00148.jpg,frame_00267.jpg,,0.0
frame_00226.jpg,frame_00280.jpg,,0.0
frame_00162.jpg,frame_00274.jpg,,1.0
frame_00124.jpg,frame_00177.jpg,,1.0
frame_00088.jpg,frame_00244.jpg,,1.0
frame_00161.jpg,frame_00224.jpg,,1.0
frame_00031.jpg,frame_00119.jpg,,1.0
frame_00165.jpg,frame_00264.jpg,,1.0
frame_00105.jpg,frame_00185.jpg,,0.0
frame_00121.jpg,frame_00187.jpg,,0.0
frame_00079.jpg,frame_00196.jpg,,0.0
frame_00074.jpg,frame_00103.jpg,,0.0
frame_00119.jpg,frame_00275.jpg,,1.0
frame_00088.jpg,frame_00233.jpg,,1.0
frame_00092.jpg,frame_00223.jpg,,1.0
frame_00095.jpg,frame_00247.jpg,,1.0
frame_00012.jpg,frame_00097.jpg,,1.0
frame_00192.jpg,frame_00274.jpg,,0.0
frame_00073.jpg,frame_00160.jpg,,1.0
frame_00005.jpg,frame_00194.jpg,,0.0
frame_00141.jpg,frame_00201.jpg,,1.0
frame_00148.jpg,frame_00248.jpg,,0.0
frame_00019.jpg,frame_00124.jpg,,1.0
frame_00004.jpg,frame_00075.jpg,,0.0
frame_00144.jpg,frame_00274.jpg,,1.0
frame_00010.jpg,frame_00109.jpg,,0.0
frame_00053.jpg,frame_00079.jpg,,0.0
frame_00125.jpg,frame_00155.jpg,,1.0
frame_00007.jpg,frame_00081.jpg,,0.0
frame_00130.jpg,frame_00268.jpg,,1.0
frame_00049.jpg,frame_00172.jpg,,1.0
frame_00032.jpg,frame_00191.jpg,,1.0
frame_00173.jpg,frame_00224.jpg,,1.0
frame_00035.jpg,frame_00197.jpg,,0.0
frame_00041.jpg,frame_00100.jpg,,1.0
frame_00063.jpg,frame_00092.jpg,,1.0
frame_00154.jpg,frame_00171.jpg,,1.0
frame_00098.jpg,frame_00246.jpg,,0.0
frame_00046.jpg,frame_00149.jpg,,0.0
frame_00083.jpg,frame_00229.jpg,,1.0
frame_00035.jpg,frame_00195.jpg,,0.0
frame_00035.jpg,frame_00202.jpg,,0.0
frame_00240.jpg,frame_00252.jpg,,1.0
frame_00181.jpg,frame_00240.jpg,,1.0
frame_00003.jpg,frame_00097.jpg,,0.0
frame_00056.jpg,frame_00255.jpg,,1.0
frame_00070.jpg,frame_00168.jpg,,1.0
frame_00150.jpg,frame_00234.jpg,,1.0
frame_00197.jpg,frame_00200.jpg,,0.0
frame_00051.jpg,frame_00098.jpg,,1.0
frame_00021.jpg,frame_00041.jpg,,1.0
frame_00064.jpg,frame_00254.jpg,,1.0
frame_00096.jpg,frame_00171.jpg,,1.0
frame_00008.jpg,frame_00048.jpg,,0.0
frame_00074.jpg,frame_00279.jpg,,1.0
frame_00110.jpg,frame_00129.jpg,,1.0
frame_00053.jpg,frame_00119.jpg,,0.0
frame_00216.jpg,frame_00253.jpg,,0.0
frame_00086.jpg,frame_00256.jpg,,1.0
frame_00149.jpg,frame_00248.jpg,,1.0
frame_00135.jpg,frame_00250.jpg,,1.0
frame_00021.jpg,frame_00081.jpg,,0.0
frame_00019.jpg,frame_00259.jpg,,1.0
frame_00007.jpg,frame_00186.jpg,,0.0
frame_00062.jpg,frame_00147.jpg,,1.0
frame_00029.jpg,frame_00056.jpg,,0.0
frame_00105.jpg,frame_00247.jpg,,1.0
frame_00249.jpg,frame_00274.jpg,,1.0
frame_00067.jpg,frame_00166.jpg,,1.0
frame_00145.jpg,frame_00184.jpg,,1.0
frame_00146.jpg,frame_00172.jpg,,0.0
frame_00128.jpg,frame_00194.jpg,,0.0
frame_00023.jpg,frame_00251.jpg,,0.0
frame_00003.jpg,frame_00110.jpg,,0.0
frame_00171.jpg,frame_00187.jpg,,0.0
frame_00062.jpg,frame_00070.jpg,,0.0
frame_00112.jpg,frame_00159.jpg,,0.0
frame_00101.jpg,frame_00183.jpg,,0.0
frame_00192.jpg,frame_00215.jpg,,1.0
frame_00157.jpg,frame_00231.jpg,,1.0
frame_00077.jpg,frame_00086.jpg,,0.0
frame_00060.jpg,frame_00250.jpg,,1.0
frame_00242.jpg,frame_00273.jpg,,1.0
frame_00112.jpg,frame_00266.jpg,,1.0
frame_00119.jpg,frame_00246.jpg,,1.0
frame_00070.jpg,frame_00110.jpg,,0.0
frame_00132.jpg,frame_00215.jpg,,1.0
frame_00096.jpg,frame_00126.jpg,,1.0
frame_00133.jpg,frame_00218.jpg,,1.0
frame_00023.jpg,frame_00222.jpg,,1.0
frame_00050.jpg,frame_00065.jpg,,0.0
frame_00173.jpg,frame_00215.jpg,,1.0
frame_00111.jpg,frame_00254.jpg,,1.0
frame_00024.jpg,frame_00126.jpg,,0.0
frame_00114.jpg,frame_00165.jpg,,1.0
frame_00025.jpg,frame_00260.jpg,,1.0
frame_00178.jpg,frame_00261.jpg,,1.0
frame_00101.jpg,frame_00211.jpg,,0.0
frame_00118.jpg,frame_00120.jpg,,0.0
frame_00068.jpg,frame_00185.jpg,,0.0
frame_00041.jpg,frame_00185.jpg,,1.0
frame_00026.jpg,frame_00094.jpg,,1.0
frame_00050.jpg,frame_00201.jpg,,1.0
frame_00139.jpg,frame_00215.jpg,,1.0
frame_00252.jpg,frame_00276.jpg,,0.0
frame_00108.jpg,frame_00222.jpg,,1.0
frame_00130.jpg,frame_00272.jpg,,1.0
frame_00066.jpg,frame_00133.jpg,,1.0
frame_00044.jpg,frame_00270.jpg,,1.0
frame_00060.jpg,frame_00065.jpg,,0.0
frame_00016.jpg,frame_00268.jpg,,1.0
frame_00008.jpg,frame_00073.jpg,,0.0
frame_00198.jpg,frame_00271.jpg,,1.0
frame_00221.jpg,frame_00249.jpg,,1.0
frame_00118.jpg,frame_00185.jpg,,1.0
frame_00044.jpg,frame_00073.jpg,,0.0
frame_00069.jpg,frame_00170.jpg,,1.0
frame_00026.jpg,frame_00138.jpg,,1.0
frame_00216.jpg,frame_00244.jpg,,0.0
frame_00009.jpg,frame_00177.jpg,,1.0
frame_00079.jpg,frame_00146.jpg,,0.0
frame_00116.jpg,frame_00204.jpg,,1.0
frame_00039.jpg,frame_00259.jpg,,1.0
frame_00115.jpg,frame_00155.jpg,,1.0
frame_00153.jpg,frame_00260.jpg,,1.0
frame_00168.jpg,frame_00200.jpg,,0.0
frame_00200.jpg,frame_00227.jpg,,0.0
frame_00211.jpg,frame_00255.jpg,,1.0
frame_00047.jpg,frame_00118.jpg,,0.0
frame_00077.jpg,frame_00277.jpg,,1.0
frame_00092.jpg,frame_00242.jpg,,1.0
frame_00036.jpg,frame_00219.jpg,,1.0
frame_00059.jpg,frame_00156.jpg,,1.0
frame_00045.jpg,frame_00175.jpg,,1.0
frame_00109.jpg,frame_00191.jpg,,1.0
frame_00026.jpg,frame_00256.jpg,,1.0
frame_00126.jpg,frame_00186.jpg,,0.0
frame_00004.jpg,frame_00171.jpg,,1.0
frame_00187.jpg,frame_00268.jpg,,1.0
frame_00155.jpg,frame_00217.jpg,,1.0
frame_00140.jpg,frame_00186.jpg,,0.0
frame_00076.jpg,frame_00276.jpg,,1.0
frame_00082.jpg,frame_00239.jpg,,1.0
frame_00253.jpg,frame_00261.jpg,,0.0
frame_00011.jpg,frame_00227.jpg,,1.0
frame_00138.jpg,frame_00166.jpg,,1.0
frame_00097.jpg,frame_00227.jpg,,0.0
frame_00058.jpg,frame_00136.jpg,,1.0
frame_00145.jpg,frame_00266.jpg,,1.0
frame_00131.jpg,frame_00279.jpg,,1.0
frame_00052.jpg,frame_00185.jpg,,1.0
frame_00236.jpg,frame_00266.jpg,,0.0
frame_00017.jpg,frame_00232.jpg,,1.0
frame_00023.jpg,frame_00203.jpg,,1.0
frame_00077.jpg,frame_00210.jpg,,1.0
frame_00135.jpg,frame_00244.jpg,,1.0
frame_00084.jpg,frame_00232.jpg,,1.0
frame_00139.jpg,frame_00165.jpg,,1.0
frame_00083.jpg,frame_00084.jpg,,0.0
frame_00115.jpg,frame_00259.jpg,,1.0
frame_00110.jpg,frame_00154.jpg,,1.0
frame_00027.jpg,frame_00221.jpg,,1.0
frame_00083.jpg,frame_00138.jpg,,1.0
frame_00025.jpg,frame_00213.jpg,,1.0
frame_00012.jpg,frame_00223.jpg,,0.0
frame_00201.jpg,frame_00226.jpg,,1.0
frame_00075.jpg,frame_00200.jpg,,0.0
frame_00007.jpg,frame_00263.jpg,,0.0
frame_00056.jpg,frame_00185.jpg,,1.0
frame_00038.jpg,frame_00189.jpg,,1.0
frame_00128.jpg,frame_00258.jpg,,1.0
frame_00143.jpg,frame_00210.jpg,,1.0
frame_00076.jpg,frame_00258.jpg,,1.0
frame_00015.jpg,frame_00136.jpg,,1.0
frame_00128.jpg,frame_00202.jpg,,0.0
frame_00121.jpg,frame_00172.jpg,,1.0
frame_00045.jpg,frame_00271.jpg,,1.0
frame_00068.jpg,frame_00153.jpg,,0.0
frame_00137.jpg,frame_00274.jpg,,1.0
frame_00002.jpg,frame_00079.jpg,,0.0
frame_00108.jpg,frame_00200.jpg,,0.0
frame_00043.jpg,frame_00266.jpg,,1.0
frame_00027.jpg,frame_00272.jpg,,1.0
frame_00043.jpg,frame_00216.jpg,,1.0
frame_00098.jpg,frame_00140.jpg,,0.0
frame_00154.jpg,frame_00159.jpg,,1.0
frame_00008.jpg,frame_00154.jpg,,0.0
frame_00114.jpg,frame_00263.jpg,,1.0
frame_00128.jpg,frame_00252.jpg,,1.0
frame_00061.jpg,frame_00093.jpg,,1.0
frame_00024.jpg,frame_00160.jpg,,0.0
frame_00027.jpg,frame_00274.jpg,,1.0
frame_00070.jpg,frame_00101.jpg,,1.0
frame_00039.jpg,frame_00046.jpg,,1.0
frame_00046.jpg,frame_00185.jpg,,0.0
frame_00204.jpg,frame_00276.jpg,,0.0
frame_00138.jpg,frame_00268.jpg,,1.0
frame_00173.jpg,frame_00186.jpg,,1.0
frame_00039.jpg,frame_00109.jpg,,1.0
frame_00062.jpg,frame_00093.jpg,,0.0
frame_00173.jpg,frame_00270.jpg,,0.0
frame_00219.jpg,frame_00252.jpg,,0.0
frame_00036.jpg,frame_00149.jpg,,1.0
frame_00028.jpg,frame_00174.jpg,,1.0
frame_00025.jpg,frame_00043.jpg,,0.0
frame_00050.jpg,frame_00246.jpg,,0.0
frame_00016.jpg,frame_00147.jpg,,1.0
frame_00105.jpg,frame_00184.jpg,,1.0
frame_00120.jpg,frame_00215.jpg,,1.0
frame_00052.jpg,frame_00066.jpg,,1.0
frame_00179.jpg,frame_00245.jpg,,0.0
frame_00013.jpg,frame_00028.jpg,,0.0
frame_00068.jpg,frame_00257.jpg,,0.0
frame_00006.jpg,frame_00078.jpg,,0.0
frame_00136.jpg,frame_00233.jpg,,1.0
frame_00029.jpg,frame_00201.jpg,,1.0
frame_00198.jpg,frame_00210.jpg,,1.0
frame_00137.jpg,frame_00215.jpg,,1.0
frame_00011.jpg,frame_00134.jpg,,0.0
frame_00052.jpg,frame_00063.jpg,,1.0
frame_00046.jpg,frame_00118.jpg,,0.0
frame_00175.jpg,frame_00188.jpg,,0.0
frame_00073.jpg,frame_00224.jpg,,1.0
frame_00248.jpg,frame_00250.jpg,,0.0
frame_00061.jpg,frame_00160.jpg,,1.0
frame_00043.jpg,frame_00150.jpg,,1.0
frame_00064.jpg,frame_00115.jpg,,1.0
frame_00074.jpg,frame_00273.jpg,,1.0
frame_00021.jpg,frame_00059.jpg,,0.0
frame_00132.jpg,frame_00212.jpg,,1.0
frame_00121.jpg,frame_00242.jpg,,1.0
frame_00015.jpg,frame_00042.jpg,,0.0
frame_00125.jpg,frame_00262.jpg,,1.0
frame_00030.jpg,frame_00039.jpg,,1.0
frame_00108.jpg,frame_00184.jpg,,1.0
frame_00033.jpg,frame_00246.jpg,,1.0
frame_00091.jpg,frame_00099.jpg,,0.0
frame_00144.jpg,frame_00266.jpg,,1.0
frame_00026.jpg,frame_00154.jpg,,1.0
frame_00009.jpg,frame_00123.jpg,,1.0
frame_00006.jpg,frame_00166.jpg,,0.0
frame_00143.jpg,frame_00215.jpg,,1.0
frame_00056.jpg,frame_00211.jpg,,1.0
frame_00133.jpg,frame_00245.jpg,,1.0
frame_00002.jpg,frame_00194.jpg,,0.0
frame_00151.jpg,frame_00191.jpg,,0.0
frame_00137.jpg,frame_00271.jpg,,1.0
frame_00029.jpg,frame_00090.jpg,,1.0
frame_00050.jpg,frame_00056.jpg,,0.0
frame_00031.jpg,frame_00118.jpg,,1.0
frame_00143.jpg,frame_00268.jpg,,1.0
frame_00159.jpg,frame_00254.jpg,,0.0
frame_00008.jpg,frame_00275.jpg,,0.0
frame_00023.jpg,frame_00201.jpg,,1.0
frame_00121.jpg,frame_00249.jpg,,1.0
frame_00085.jpg,frame_00134.jpg,,1.0
frame_00193.jpg,frame_00252.jpg,,0.0
frame_00100.jpg,frame_00190.jpg,,1.0
frame_00035.jpg,frame_00240.jpg,,1.0
frame_00148.jpg,frame_00170.jpg,,1.0
frame_00025.jpg,frame_00148.jpg,,1.0
frame_00179.jpg,frame_00278.jpg,,0.0
frame_00166.jpg,frame_00201.jpg,,0.0
frame_00034.jpg,frame_00076.jpg,,1.0
frame_00155.jpg,frame_00172.jpg,,1.0
frame_00036.jpg,frame_00045.jpg,,0.0
frame_00016.jpg,frame_00182.jpg,,1.0
frame_00145.jpg,frame_00229.jpg,,1.0
frame_00009.jpg,frame_00140.jpg,,0.0
frame_00056.jpg,frame_00060.jpg,,0.0
frame_00202.jpg,frame_00265.jpg,,0.0
frame_00022.jpg,frame_00084.jpg,,1.0
frame_00096.jpg,frame_00253.jpg,,0.0
frame_00125.jpg,frame_00132.jpg,,0.0
frame_00083.jpg,frame_00206.jpg,,1.0
frame_00065.jpg,frame_00218.jpg,,1.0
frame_00031.jpg,frame_00194.jpg,,1.0
frame_00141.jpg,frame_00172.jpg,,1.0
frame_00114.jpg,frame_00245.jpg,,0.0
frame_00132.jpg,frame_00239.jpg,,1.0
frame_00082.jpg,frame_00212.jpg,,1.0
frame_00097.jpg,frame_00246.jpg,,0.0
frame_00091.jpg,frame_00249.jpg,,1.0
frame_00124.jpg,frame_00211.jpg,,0.0
frame_00038.jpg,frame_00048.jpg,,1.0
frame_00197.jpg,frame_00246.jpg,,1.0
frame_00020.jpg,frame_00121.jpg,,0.0
frame_00019.jpg,frame_00156.jpg,,1.0
frame_00013.jpg,frame_00076.jpg,,0.0
frame_00195.jpg,frame_00243.jpg,,0.0
frame_00084.jpg,frame_00276.jpg,,1.0
frame_00089.jpg,frame_00262.jpg,,1.0
frame_00004.jpg,frame_00272.jpg,,1.0
frame_00028.jpg,frame_00029.jpg,,0.0
frame_00044.jpg,frame_00224.jpg,,1.0
frame_00059.jpg,frame_00136.jpg,,1.0
frame_00123.jpg,frame_00181.jpg,,0.0
frame_00083.jpg,frame_00144.jpg,,1.0
frame_00137.jpg,frame_00249.jpg,,1.0
frame_00053.jpg,frame_00073.jpg,,0.0
frame_00117.jpg,frame_00213.jpg,,1.0
frame_00047.jpg,frame_00260.jpg,,1.0
frame_00206.jpg,frame_00260.jpg,,0.0
